5.2180 	WARNING 	Speech-to-text recognition module for PocketSphinx is not available (use command `pip install SpeechRecognition` to get it). Transcription will be unavailable using that service this session.
30.3391 	EXP 	Created word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='word', opacity=1.0, ori=0, pos=array([-0.7, -0.8]), rgb=UNKNOWN, text='NO', units='norm', win=Window(...), wrapWidth=1)
30.3536 	EXP 	Created word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='word', opacity=1.0, ori=0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='block_text', units='norm', win=Window(...), wrapWidth=1)
30.3577 	EXP 	Created postfix = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='postfix', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
30.3577 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
30.3577 	EXP 	window1: recordFrameIntervals = False
30.5213 	EXP 	window1: recordFrameIntervals = True
30.7063 	EXP 	Screen (1) actual frame rate measured at 59.69Hz
30.7063 	EXP 	window1: recordFrameIntervals = False
58.8717 	DATA 	Keypress: space
58.9198 	EXP 	instruct_text: height = 0.08
58.9198 	EXP 	instruct_text: height = 0.08
58.9198 	EXP 	instruct_text: height = 0.08
58.9198 	EXP 	instruct_text: text = 'The 3 types of YES or NO questions you will see will be:\n\n1) Does a word describe you?\n\n2) Does a word describe Laurie (who you mentioned earlier)?\n\n3) Is a word positive?'
73.1102 	DATA 	Keypress: space
73.1359 	EXP 	instruct_text: height = 0.08
73.1359 	EXP 	instruct_text: height = 0.08
73.1359 	EXP 	instruct_text: height = 0.08
73.1359 	EXP 	instruct_text: text = 'Each time you answer a question:        \n\n\npress with your index finger to answer NO\n\npress with your middle finger to answer YES'
82.8165 	DATA 	Keypress: space
82.8340 	EXP 	instruct_text: height = 0.08
82.8340 	EXP 	instruct_text: height = 0.08
82.8340 	EXP 	instruct_text: height = 0.08
82.8340 	EXP 	instruct_text: text = 'Just to make sure everything is working with the buttons.        \n\nPlease press your index finger to answer NO'
120.4061 	DATA 	Keypress: 3
123.0821 	DATA 	Keypress: 1
123.9331 	DATA 	Keypress: 4
125.9641 	DATA 	Keypress: 2
125.9839 	EXP 	instruct_text: height = 0.08
125.9839 	EXP 	instruct_text: height = 0.08
125.9839 	EXP 	instruct_text: height = 0.08
125.9839 	EXP 	instruct_text: text = 'Just to make sure everything is working with the buttons.        \n\nPlease press your middle finger to answer YES'
126.0010 	EXP 	instruct_text: height = 0.08
126.0010 	EXP 	instruct_text: height = 0.08
126.0010 	EXP 	instruct_text: height = 0.08
126.0010 	EXP 	instruct_text: text = 'Great! We will go through a few practice trials of each type now.        \n\nTry to make your decision quickly!'
131.7821 	DATA 	Keypress: 1
145.3924 	DATA 	Keypress: space
145.4177 	EXP 	word: height = 0.2
145.4177 	EXP 	word: height = 0.2
145.4177 	EXP 	word: height = 0.2
145.4177 	EXP 	word: text = 'Does this word describe you?'
145.4177 	EXP 	word: height = 0.2
145.4177 	EXP 	word: height = 0.2
145.4177 	EXP 	word: height = 0.2
145.4177 	EXP 	word: height = 0.2
145.4177 	EXP 	word: text = 'Does this word describe you?'
149.4335 	EXP 	word: height = 0.2
149.4335 	EXP 	word: height = 0.2
149.4335 	EXP 	word: height = 0.2
149.4335 	EXP 	word: text = 'Are you?'
149.4335 	EXP 	word: height = 0.08
150.4509 	EXP 	word: height = 0.2
150.4509 	EXP 	word: height = 0.2
150.4509 	EXP 	word: height = 0.2
150.4509 	EXP 	word: text = 'polite'
150.4509 	EXP 	word: font = 'Arial'
150.4509 	EXP 	word: bold = False
150.4509 	EXP 	word: font = 'Arial'
150.4509 	EXP 	word: italic = False
150.4509 	EXP 	word: font = 'Arial'
150.4509 	EXP 	word: bold = False
150.4509 	EXP 	word: font = 'Arial'
150.4509 	EXP 	word: italic = False
150.4509 	EXP 	word: height = 0.2
150.4509 	EXP 	word: height = 0.2
150.4509 	EXP 	word: height = 0.2
150.4509 	EXP 	word: text = 'YES'
150.4509 	EXP 	word: height = 0.2
150.4509 	EXP 	word: height = 0.2
150.4509 	EXP 	word: height = 0.2
150.4509 	EXP 	word: text = 'NO'
150.4509 	EXP 	word: height = 0.08
150.4509 	EXP 	word: height = 0.08
150.4509 	EXP 	word: height = 0.08
150.4509 	EXP 	word: text = 'Are you?'
151.0414 	DATA 	Keypress: 3
151.0688 	EXP 	word: font = 'Arial'
151.0688 	EXP 	word: bold = True
151.0688 	EXP 	word: font = 'Arial'
151.0688 	EXP 	word: italic = True
151.0688 	EXP 	word: height = 0.2
151.0688 	EXP 	word: height = 0.2
151.0688 	EXP 	word: height = 0.2
151.0688 	EXP 	word: text = 'YES'
153.9668 	EXP 	word: height = 0.2
153.9668 	EXP 	word: height = 0.2
153.9668 	EXP 	word: height = 0.2
153.9668 	EXP 	word: text = 'bossy'
153.9668 	EXP 	word: font = 'Arial'
153.9668 	EXP 	word: bold = False
153.9668 	EXP 	word: font = 'Arial'
153.9668 	EXP 	word: italic = False
153.9668 	EXP 	word: font = 'Arial'
153.9668 	EXP 	word: bold = False
153.9668 	EXP 	word: font = 'Arial'
153.9668 	EXP 	word: italic = False
153.9668 	EXP 	word: height = 0.2
153.9668 	EXP 	word: height = 0.2
153.9668 	EXP 	word: height = 0.2
153.9668 	EXP 	word: text = 'YES'
153.9668 	EXP 	word: height = 0.2
153.9668 	EXP 	word: height = 0.2
153.9668 	EXP 	word: height = 0.2
153.9668 	EXP 	word: text = 'NO'
154.5453 	DATA 	Keypress: 2
154.5839 	EXP 	word: font = 'Arial'
154.5839 	EXP 	word: bold = True
154.5839 	EXP 	word: font = 'Arial'
154.5839 	EXP 	word: italic = True
154.5839 	EXP 	word: height = 0.2
154.5839 	EXP 	word: height = 0.2
154.5839 	EXP 	word: height = 0.2
154.5839 	EXP 	word: text = 'NO'
156.4663 	EXP 	word: height = 0.08
156.4663 	EXP 	word: height = 0.08
156.4663 	EXP 	word: height = 0.08
156.4663 	EXP 	word: text = 'Does this word describe Laurie?'
156.4663 	EXP 	word: height = 0.2
156.4663 	EXP 	word: height = 0.2
156.4663 	EXP 	word: height = 0.2
156.4663 	EXP 	word: height = 0.2
156.4663 	EXP 	word: text = 'Does this word describe Laurie?'
160.4840 	EXP 	word: height = 0.2
160.4840 	EXP 	word: height = 0.2
160.4840 	EXP 	word: height = 0.2
160.4840 	EXP 	word: text = 'Is Laurie?'
160.4840 	EXP 	word: height = 0.08
161.5342 	EXP 	word: height = 0.2
161.5342 	EXP 	word: height = 0.2
161.5342 	EXP 	word: height = 0.2
161.5342 	EXP 	word: text = 'rude'
161.5342 	EXP 	word: font = 'Arial'
161.5342 	EXP 	word: bold = False
161.5342 	EXP 	word: font = 'Arial'
161.5342 	EXP 	word: italic = False
161.5342 	EXP 	word: font = 'Arial'
161.5342 	EXP 	word: bold = False
161.5342 	EXP 	word: font = 'Arial'
161.5342 	EXP 	word: italic = False
161.5342 	EXP 	word: height = 0.2
161.5342 	EXP 	word: height = 0.2
161.5342 	EXP 	word: height = 0.2
161.5342 	EXP 	word: text = 'YES'
161.5342 	EXP 	word: height = 0.2
161.5342 	EXP 	word: height = 0.2
161.5342 	EXP 	word: height = 0.2
161.5342 	EXP 	word: text = 'NO'
161.5342 	EXP 	word: height = 0.08
161.5342 	EXP 	word: height = 0.08
161.5342 	EXP 	word: height = 0.08
161.5342 	EXP 	word: text = 'Is Laurie?'
162.2534 	DATA 	Keypress: 2
162.2836 	EXP 	word: font = 'Arial'
162.2836 	EXP 	word: bold = True
162.2836 	EXP 	word: font = 'Arial'
162.2836 	EXP 	word: italic = True
162.2836 	EXP 	word: height = 0.2
162.2836 	EXP 	word: height = 0.2
162.2836 	EXP 	word: height = 0.2
162.2836 	EXP 	word: text = 'NO'
165.0335 	EXP 	word: height = 0.2
165.0335 	EXP 	word: height = 0.2
165.0335 	EXP 	word: height = 0.2
165.0335 	EXP 	word: text = 'cool'
165.0335 	EXP 	word: font = 'Arial'
165.0335 	EXP 	word: bold = False
165.0335 	EXP 	word: font = 'Arial'
165.0335 	EXP 	word: italic = False
165.0335 	EXP 	word: font = 'Arial'
165.0335 	EXP 	word: bold = False
165.0335 	EXP 	word: font = 'Arial'
165.0335 	EXP 	word: italic = False
165.0335 	EXP 	word: height = 0.2
165.0335 	EXP 	word: height = 0.2
165.0335 	EXP 	word: height = 0.2
165.0335 	EXP 	word: text = 'YES'
165.0335 	EXP 	word: height = 0.2
165.0335 	EXP 	word: height = 0.2
165.0335 	EXP 	word: height = 0.2
165.0335 	EXP 	word: text = 'NO'
165.8074 	DATA 	Keypress: 3
165.8495 	EXP 	word: font = 'Arial'
165.8495 	EXP 	word: bold = True
165.8495 	EXP 	word: font = 'Arial'
165.8495 	EXP 	word: italic = True
165.8495 	EXP 	word: height = 0.2
165.8495 	EXP 	word: height = 0.2
165.8495 	EXP 	word: height = 0.2
165.8495 	EXP 	word: text = 'YES'
167.5159 	EXP 	word: height = 0.08
167.5159 	EXP 	word: height = 0.08
167.5159 	EXP 	word: height = 0.08
167.5159 	EXP 	word: text = 'Is the word positive?'
167.5159 	EXP 	word: height = 0.2
167.5159 	EXP 	word: height = 0.2
167.5159 	EXP 	word: height = 0.2
167.5159 	EXP 	word: height = 0.2
167.5159 	EXP 	word: text = 'Is the word positive?'
171.5312 	EXP 	word: height = 0.2
171.5312 	EXP 	word: height = 0.2
171.5312 	EXP 	word: height = 0.2
171.5312 	EXP 	word: text = 'Is this word positive?'
171.5312 	EXP 	word: height = 0.08
172.5833 	EXP 	word: height = 0.2
172.5833 	EXP 	word: height = 0.2
172.5833 	EXP 	word: height = 0.2
172.5833 	EXP 	word: text = 'nice'
172.5833 	EXP 	word: font = 'Arial'
172.5833 	EXP 	word: bold = False
172.5833 	EXP 	word: font = 'Arial'
172.5833 	EXP 	word: italic = False
172.5833 	EXP 	word: font = 'Arial'
172.5833 	EXP 	word: bold = False
172.5833 	EXP 	word: font = 'Arial'
172.5833 	EXP 	word: italic = False
172.5833 	EXP 	word: height = 0.2
172.5833 	EXP 	word: height = 0.2
172.5833 	EXP 	word: height = 0.2
172.5833 	EXP 	word: text = 'YES'
172.5833 	EXP 	word: height = 0.2
172.5833 	EXP 	word: height = 0.2
172.5833 	EXP 	word: height = 0.2
172.5833 	EXP 	word: text = 'NO'
172.5833 	EXP 	word: height = 0.08
172.5833 	EXP 	word: height = 0.08
172.5833 	EXP 	word: height = 0.08
172.5833 	EXP 	word: text = 'Is this word positive?'
173.1644 	DATA 	Keypress: 3
173.2000 	EXP 	word: font = 'Arial'
173.2000 	EXP 	word: bold = True
173.2000 	EXP 	word: font = 'Arial'
173.2000 	EXP 	word: italic = True
173.2000 	EXP 	word: height = 0.2
173.2000 	EXP 	word: height = 0.2
173.2000 	EXP 	word: height = 0.2
173.2000 	EXP 	word: text = 'YES'
176.0665 	EXP 	word: height = 0.2
176.0665 	EXP 	word: height = 0.2
176.0665 	EXP 	word: height = 0.2
176.0665 	EXP 	word: text = 'jealous'
176.0665 	EXP 	word: font = 'Arial'
176.0665 	EXP 	word: bold = False
176.0665 	EXP 	word: font = 'Arial'
176.0665 	EXP 	word: italic = False
176.0665 	EXP 	word: font = 'Arial'
176.0665 	EXP 	word: bold = False
176.0665 	EXP 	word: font = 'Arial'
176.0665 	EXP 	word: italic = False
176.0665 	EXP 	word: height = 0.2
176.0665 	EXP 	word: height = 0.2
176.0665 	EXP 	word: height = 0.2
176.0665 	EXP 	word: text = 'YES'
176.0665 	EXP 	word: height = 0.2
176.0665 	EXP 	word: height = 0.2
176.0665 	EXP 	word: height = 0.2
176.0665 	EXP 	word: text = 'NO'
177.2675 	DATA 	Keypress: 2
177.2995 	EXP 	word: font = 'Arial'
177.2995 	EXP 	word: bold = True
177.2995 	EXP 	word: font = 'Arial'
177.2995 	EXP 	word: italic = True
177.2995 	EXP 	word: height = 0.2
177.2995 	EXP 	word: height = 0.2
177.2995 	EXP 	word: height = 0.2
177.2995 	EXP 	word: text = 'NO'
178.5485 	EXP 	instruct_text: height = 0.08
178.5485 	EXP 	instruct_text: height = 0.08
178.5485 	EXP 	instruct_text: height = 0.08
178.5485 	EXP 	instruct_text: text = 'Great job! Any questions on what to do?'
189.3891 	DATA 	Keypress: space
232.2430 	DATA 	Keypress: t
240.0492 	DATA 	Keypress: t
240.0498 	DATA 	Keypress: t
240.0502 	DATA 	Keypress: t
240.0506 	DATA 	Keypress: t
240.0511 	DATA 	Keypress: t
240.0515 	DATA 	Keypress: t
240.2973 	EXP 	word: height = 0.08
240.2973 	EXP 	word: height = 0.08
240.2973 	EXP 	word: height = 0.08
240.2973 	EXP 	word: text = 'Is the word positive?'
240.2973 	EXP 	word: height = 0.2
240.2973 	EXP 	word: height = 0.2
240.2973 	EXP 	word: height = 0.2
240.2973 	EXP 	word: height = 0.2
240.2973 	EXP 	word: text = 'Is the word positive?'
242.0984 	DATA 	Keypress: t
242.0990 	DATA 	Keypress: t
242.4809 	EXP 	word: height = 0.2
242.4809 	EXP 	word: height = 0.2
242.4809 	EXP 	word: height = 0.2
242.4809 	EXP 	word: text = 'Is this word positive?'
242.4809 	EXP 	word: height = 0.08
243.0316 	EXP 	word: height = 0.2
243.0316 	EXP 	word: height = 0.2
243.0316 	EXP 	word: height = 0.2
243.0316 	EXP 	word: text = 'gentle'
243.0316 	EXP 	word: font = 'Arial'
243.0316 	EXP 	word: bold = False
243.0316 	EXP 	word: font = 'Arial'
243.0316 	EXP 	word: italic = False
243.0316 	EXP 	word: font = 'Arial'
243.0316 	EXP 	word: bold = False
243.0316 	EXP 	word: font = 'Arial'
243.0316 	EXP 	word: italic = False
243.0316 	EXP 	word: height = 0.2
243.0316 	EXP 	word: height = 0.2
243.0316 	EXP 	word: height = 0.2
243.0316 	EXP 	word: text = 'YES'
243.0316 	EXP 	word: height = 0.2
243.0316 	EXP 	word: height = 0.2
243.0316 	EXP 	word: height = 0.2
243.0316 	EXP 	word: text = 'NO'
243.0316 	EXP 	word: height = 0.08
243.0316 	EXP 	word: height = 0.08
243.0316 	EXP 	word: height = 0.08
243.0316 	EXP 	word: text = 'Is this word positive?'
243.0434 	DATA 	Keypress: t
243.6493 	DATA 	Keypress: 3
243.6800 	EXP 	word: font = 'Arial'
243.6800 	EXP 	word: bold = True
243.6800 	EXP 	word: font = 'Arial'
243.6800 	EXP 	word: italic = True
243.6800 	EXP 	word: height = 0.2
243.6800 	EXP 	word: height = 0.2
243.6800 	EXP 	word: height = 0.2
243.6800 	EXP 	word: text = 'YES'
244.2433 	DATA 	Keypress: t
245.4432 	DATA 	Keypress: t
246.5983 	EXP 	word: height = 0.2
246.5983 	EXP 	word: height = 0.2
246.5983 	EXP 	word: height = 0.2
246.5983 	EXP 	word: text = 'childish'
246.5983 	EXP 	word: font = 'Arial'
246.5983 	EXP 	word: bold = False
246.5983 	EXP 	word: font = 'Arial'
246.5983 	EXP 	word: italic = False
246.5983 	EXP 	word: font = 'Arial'
246.5983 	EXP 	word: bold = False
246.5983 	EXP 	word: font = 'Arial'
246.5983 	EXP 	word: italic = False
246.5983 	EXP 	word: height = 0.2
246.5983 	EXP 	word: height = 0.2
246.5983 	EXP 	word: height = 0.2
246.5983 	EXP 	word: text = 'YES'
246.5983 	EXP 	word: height = 0.2
246.5983 	EXP 	word: height = 0.2
246.5983 	EXP 	word: height = 0.2
246.5983 	EXP 	word: text = 'NO'
246.6433 	DATA 	Keypress: t
247.5123 	DATA 	Keypress: 2
247.5478 	EXP 	word: font = 'Arial'
247.5478 	EXP 	word: bold = True
247.5478 	EXP 	word: font = 'Arial'
247.5478 	EXP 	word: italic = True
247.5478 	EXP 	word: height = 0.2
247.5478 	EXP 	word: height = 0.2
247.5478 	EXP 	word: height = 0.2
247.5478 	EXP 	word: text = 'NO'
247.8435 	DATA 	Keypress: t
249.3422 	DATA 	Keypress: t
249.5977 	EXP 	word: height = 0.2
249.5977 	EXP 	word: height = 0.2
249.5977 	EXP 	word: height = 0.2
249.5977 	EXP 	word: text = 'irritating'
249.5977 	EXP 	word: font = 'Arial'
249.5977 	EXP 	word: bold = False
249.5977 	EXP 	word: font = 'Arial'
249.5977 	EXP 	word: italic = False
249.5977 	EXP 	word: font = 'Arial'
249.5977 	EXP 	word: bold = False
249.5977 	EXP 	word: font = 'Arial'
249.5977 	EXP 	word: italic = False
249.5977 	EXP 	word: height = 0.2
249.5977 	EXP 	word: height = 0.2
249.5977 	EXP 	word: height = 0.2
249.5977 	EXP 	word: text = 'YES'
249.5977 	EXP 	word: height = 0.2
249.5977 	EXP 	word: height = 0.2
249.5977 	EXP 	word: height = 0.2
249.5977 	EXP 	word: text = 'NO'
250.2433 	DATA 	Keypress: t
250.6683 	DATA 	Keypress: 2
250.7165 	EXP 	word: font = 'Arial'
250.7165 	EXP 	word: bold = True
250.7165 	EXP 	word: font = 'Arial'
250.7165 	EXP 	word: italic = True
250.7165 	EXP 	word: height = 0.2
250.7165 	EXP 	word: height = 0.2
250.7165 	EXP 	word: height = 0.2
250.7165 	EXP 	word: text = 'NO'
250.7203 	DATA 	Keypress: 1
251.4430 	DATA 	Keypress: t
251.8890 	DATA 	Keypress: 1
253.5495 	DATA 	Keypress: t
253.8163 	EXP 	word: height = 0.2
253.8163 	EXP 	word: height = 0.2
253.8163 	EXP 	word: height = 0.2
253.8163 	EXP 	word: text = 'admired'
253.8163 	EXP 	word: font = 'Arial'
253.8163 	EXP 	word: bold = False
253.8163 	EXP 	word: font = 'Arial'
253.8163 	EXP 	word: italic = False
253.8163 	EXP 	word: font = 'Arial'
253.8163 	EXP 	word: bold = False
253.8163 	EXP 	word: font = 'Arial'
253.8163 	EXP 	word: italic = False
253.8163 	EXP 	word: height = 0.2
253.8163 	EXP 	word: height = 0.2
253.8163 	EXP 	word: height = 0.2
253.8163 	EXP 	word: text = 'YES'
253.8163 	EXP 	word: height = 0.2
253.8163 	EXP 	word: height = 0.2
253.8163 	EXP 	word: height = 0.2
253.8163 	EXP 	word: text = 'NO'
253.8432 	DATA 	Keypress: t
254.4471 	DATA 	Keypress: 3
254.4806 	EXP 	word: font = 'Arial'
254.4806 	EXP 	word: bold = True
254.4806 	EXP 	word: font = 'Arial'
254.4806 	EXP 	word: italic = True
254.4806 	EXP 	word: height = 0.2
254.4806 	EXP 	word: height = 0.2
254.4806 	EXP 	word: height = 0.2
254.4806 	EXP 	word: text = 'YES'
255.0432 	DATA 	Keypress: t
256.2431 	DATA 	Keypress: t
258.3493 	DATA 	Keypress: t
258.5980 	EXP 	word: height = 0.2
258.5980 	EXP 	word: height = 0.2
258.5980 	EXP 	word: height = 0.2
258.5980 	EXP 	word: text = 'sympathetic'
258.5980 	EXP 	word: font = 'Arial'
258.5980 	EXP 	word: bold = False
258.5980 	EXP 	word: font = 'Arial'
258.5980 	EXP 	word: italic = False
258.5980 	EXP 	word: font = 'Arial'
258.5980 	EXP 	word: bold = False
258.5980 	EXP 	word: font = 'Arial'
258.5980 	EXP 	word: italic = False
258.5980 	EXP 	word: height = 0.2
258.5980 	EXP 	word: height = 0.2
258.5980 	EXP 	word: height = 0.2
258.5980 	EXP 	word: text = 'YES'
258.5980 	EXP 	word: height = 0.2
258.5980 	EXP 	word: height = 0.2
258.5980 	EXP 	word: height = 0.2
258.5980 	EXP 	word: text = 'NO'
258.6432 	DATA 	Keypress: t
259.4312 	DATA 	Keypress: 3
259.4637 	EXP 	word: font = 'Arial'
259.4637 	EXP 	word: bold = True
259.4637 	EXP 	word: font = 'Arial'
259.4637 	EXP 	word: italic = True
259.4637 	EXP 	word: height = 0.2
259.4637 	EXP 	word: height = 0.2
259.4637 	EXP 	word: height = 0.2
259.4637 	EXP 	word: text = 'YES'
259.8432 	DATA 	Keypress: t
261.0431 	DATA 	Keypress: t
261.9890 	DATA 	Keypress: 3
262.2471 	EXP 	word: height = 0.2
262.2471 	EXP 	word: height = 0.2
262.2471 	EXP 	word: height = 0.2
262.2471 	EXP 	word: text = 'terrible'
262.2471 	EXP 	word: font = 'Arial'
262.2471 	EXP 	word: bold = False
262.2471 	EXP 	word: font = 'Arial'
262.2471 	EXP 	word: italic = False
262.2471 	EXP 	word: font = 'Arial'
262.2471 	EXP 	word: bold = False
262.2471 	EXP 	word: font = 'Arial'
262.2471 	EXP 	word: italic = False
262.2471 	EXP 	word: height = 0.2
262.2471 	EXP 	word: height = 0.2
262.2471 	EXP 	word: height = 0.2
262.2471 	EXP 	word: text = 'YES'
262.2471 	EXP 	word: height = 0.2
262.2471 	EXP 	word: height = 0.2
262.2471 	EXP 	word: height = 0.2
262.2471 	EXP 	word: text = 'NO'
262.2491 	DATA 	Keypress: t
262.8962 	DATA 	Keypress: 2
262.9300 	EXP 	word: font = 'Arial'
262.9300 	EXP 	word: bold = True
262.9300 	EXP 	word: font = 'Arial'
262.9300 	EXP 	word: italic = True
262.9300 	EXP 	word: height = 0.2
262.9300 	EXP 	word: height = 0.2
262.9300 	EXP 	word: height = 0.2
262.9300 	EXP 	word: text = 'NO'
263.4432 	DATA 	Keypress: t
264.6429 	DATA 	Keypress: t
272.4811 	DATA 	Keypress: t
272.4818 	DATA 	Keypress: t
272.4822 	DATA 	Keypress: t
272.4826 	DATA 	Keypress: t
272.4831 	DATA 	Keypress: t
272.4835 	DATA 	Keypress: t
272.7641 	EXP 	word: height = 0.08
272.7641 	EXP 	word: height = 0.08
272.7641 	EXP 	word: height = 0.08
272.7641 	EXP 	word: text = 'Does this word describe you?'
272.7641 	EXP 	word: height = 0.2
272.7641 	EXP 	word: height = 0.2
272.7641 	EXP 	word: height = 0.2
272.7641 	EXP 	word: height = 0.2
272.7641 	EXP 	word: text = 'Does this word describe you?'
274.5651 	DATA 	Keypress: t
274.5657 	DATA 	Keypress: t
